TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4884383","Magic","Strixhaven: Mystical Archives","Tendrils of Agony","","34","R","Near Mint","0.41","0.41","1.2000","0.2100","4","0","0.2800",""
"4855112","Magic","Strixhaven: Mystical Archives","Tendrils of Agony","","34","R","Near Mint Foil","1.55","1.50","1.5400","0.5500","1","0","1.0400",""
"4884443","Magic","Strixhaven: Mystical Archives","Tezzeret's Gambit","","21","R","Near Mint","0.36","0.34","1.2900","0.3000","0","0","0.3100",""
"4884563","Magic","Strixhaven: Mystical Archives","Time Warp","","22","M","Near Mint","12.66","13.79","11.7900","10.8000","0","0","12.0700",""
"4884633","Magic","Strixhaven: Mystical Archives","Urza's Rage","","47","R","Near Mint","0.13","0.08","1.0400","0.0500","1","0","0.1000",""
"4884753","Magic","Strixhaven: Mystical Archives","Weather the Storm","","58","R","Near Mint","0.47","","1.2400","0.2500","0","0","0.3500",""
"4842301","Magic","Strixhaven: Mystical Archives","Weather the Storm","","58","R","Near Mint Foil","4.99","9.98","1.9900","1.0000","1","0","2.3000",""
"4850217","Magic","Strixhaven: School of Mages","Academic Probation","","7","R","Near Mint","0.07","0.07","1.0200","0.0300","4","0","0.0500",""
"4861021","Magic","Strixhaven: School of Mages","Accomplished Alchemist","","119","R","Near Mint","0.31","0.31","1.1700","0.1800","3","0","0.2500",""
"4861026","Magic","Strixhaven: School of Mages","Accomplished Alchemist","","119","R","Near Mint Foil","0.33","0.25","1.2300","0.2400","1","0","0.2700",""
"4837936","Magic","Strixhaven: School of Mages","Archmage Emeritus","","37","R","Near Mint","4.16","4.16","3.4800","2.4800","2","0","3.3900",""
"4861185","Magic","Strixhaven: School of Mages","Augmenter Pugilist","","147","R","Near Mint","0.24","0.25","1.1400","0.1500","7","0","0.1900",""
"4862465","Magic","Strixhaven: School of Mages","Baleful Mastery","","64","R","Near Mint","1.18","1.17","2.0900","1.1000","0","0","1.2400",""
"4869373","Magic","Strixhaven: School of Mages","Basic Conjuration","","120","R","Near Mint","0.09","0.09","1.0400","0.0500","1","0","0.0600",""
"4873828","Magic","Strixhaven: School of Mages","Beledros Witherbloom (Borderless)","","282","M","Near Mint","10.43","10.41","8.9500","7.9600","0","0","9.2500",""
"4849107","Magic","Strixhaven: School of Mages","Blade Historian","","165","R","Near Mint","0.85","0.85","1.4800","0.4900","1","0","0.6500",""
"4874158","Magic","Strixhaven: School of Mages","Blex, Vexing Pest","","148","M","Near Mint","0.72","0.72","1.2900","0.3000","0","0","0.5600",""
"4878128","Magic","Strixhaven: School of Mages","Blot Out the Sky","","167","M","Near Mint","0.58","","1.4700","0.4800","4","0","0.5100",""
"4868613","Magic","Strixhaven: School of Mages","Body of Research","","168","M","Near Mint","0.77","0.77","1.2800","0.2900","3","0","0.5500",""
"4874938","Magic","Strixhaven: School of Mages","Callous Bloodmage","","66","R","Near Mint","0.22","0.22","1.1500","0.1600","0","0","0.1700",""
"4874943","Magic","Strixhaven: School of Mages","Callous Bloodmage","","66","R","Near Mint Foil","0.32","0.38","1.1900","0.2000","1","0","0.2500",""
"4853237","Magic","Strixhaven: School of Mages","Codie, Vociferous Codex","","253","R","Near Mint","0.22","0.19","1.0900","0.1000","8","0","0.1200",""
"4838096","Magic","Strixhaven: School of Mages","Confront the Past","","67","R","Near Mint","0.07","","1.0400","0.0500","2","0","0.0500",""
"4838101","Magic","Strixhaven: School of Mages","Confront the Past","","67","R","Near Mint Foil","0.12","","1.0600","0.0700","1","0","0.0800",""
"4865235","Magic","Strixhaven: School of Mages","Conspiracy Theorist","","94","R","Near Mint","0.29","0.29","1.2400","0.2500","6","0","0.2500",""
"4865895","Magic","Strixhaven: School of Mages","Crackle with Power","","95","M","Near Mint","5.41","5.52","5.4100","4.4200","2","0","5.2700",""
"4865900","Magic","Strixhaven: School of Mages","Crackle with Power","","95","M","Near Mint Foil","8.01","11.29","6.9500","6.9500","1","0","6.9300",""
"4878428","Magic","Strixhaven: School of Mages","Culling Ritual","","172","R","Near Mint","1.46","1.44","2.1400","1.1500","0","0","1.2500",""
"4857082","Magic","Strixhaven: School of Mages","Culmination of Studies","","173","R","Near Mint","0.14","0.14","1.0500","0.0600","6","0","0.0800",""
"4872008","Magic","Strixhaven: School of Mages","Daemogoth Titan","","174","R","Near Mint","0.42","0.42","1.1900","0.2000","1","0","0.2800",""
"4872013","Magic","Strixhaven: School of Mages","Daemogoth Titan","","174","R","Near Mint Foil","0.46","0.25","1.2400","0.2500","2","0","0.4000",""
"4867885","Magic","Strixhaven: School of Mages","Devastating Mastery","","14","R","Near Mint","0.13","0.13","1.0400","0.0500","3","0","0.0900",""
"4866115","Magic","Strixhaven: School of Mages","Double Major","","179","R","Near Mint","2.61","2.61","2.4700","1.4800","1","0","1.7600",""
"4865675","Magic","Strixhaven: School of Mages","Draconic Intervention","","96","R","Near Mint","0.18","","1.0300","0.0400","5","0","0.1100",""
"4837236","Magic","Strixhaven: School of Mages","Dragonsguard Elite","","127","R","Near Mint","0.12","0.12","1.0900","0.1000","0","0","0.0900",""
"4878868","Magic","Strixhaven: School of Mages","Dramatic Finale","","180","R","Near Mint","0.19","0.18","1.0800","0.0900","2","0","0.1300",""
"4869923","Magic","Strixhaven: School of Mages","Dream Strix","","42","R","Near Mint","0.08","0.07","1.0400","0.0500","4","0","0.0600",""
"4859367","Magic","Strixhaven: School of Mages","Ecological Appreciation","","128","M","Near Mint","0.41","0.41","1.2200","0.2300","2","0","0.3100",""
"4859372","Magic","Strixhaven: School of Mages","Ecological Appreciation","","128","M","Near Mint Foil","0.61","0.61","1.4900","0.5000","1","0","0.5000",""
"4851727","Magic","Strixhaven: School of Mages","Efreet Flamepainter","","98","R","Near Mint","0.15","0.15","1.0300","0.0400","4","0","0.0900",""
"4861915","Magic","Strixhaven: School of Mages","Elemental Expressionist","","181","R","Near Mint","0.07","0.04","1.0300","0.0400","2","0","0.0500",""
"4849387","Magic","Strixhaven: School of Mages","Elite Spellbinder","","17","R","Near Mint","0.23","0.23","1.1200","0.1300","0","0","0.1700",""
"4849388","Magic","Strixhaven: School of Mages","Elite Spellbinder","","17","R","Lightly Played","0.22","0.20","1.1700","0.1800","1","0","0.1900",""
"4849392","Magic","Strixhaven: School of Mages","Elite Spellbinder","","17","R","Near Mint Foil","0.48","0.41","1.2800","0.2900","0","0","0.4000",""
"4870688","Magic","Strixhaven: School of Mages","Exponential Growth","","130","R","Near Mint","0.27","0.27","1.1900","0.2000","6","0","0.2400",""
"4857522","Magic","Strixhaven: School of Mages","Extus, Oriq Overlord","","149","M","Near Mint","0.55","0.61","1.1900","0.2000","0","0","0.3700",""
"4860691","Magic","Strixhaven: School of Mages","Fervent Mastery","","101","R","Near Mint","0.14","0.14","1.0500","0.0600","6","0","0.0900",""
"4854102","Magic","Strixhaven: School of Mages","Flamescroll Celebrant","","150","R","Near Mint","0.16","","1.0900","0.1000","6","0","0.1100",""
"4838256","Magic","Strixhaven: School of Mages","Frostboil Snarl","","265","R","Near Mint","2.29","2.29","2.0800","1.0900","4","0","2.0800",""
"4838376","Magic","Strixhaven: School of Mages","Furycalm Snarl","","266","R","Near Mint","0.67","0.42","1.2700","0.2800","2","0","0.4800",""
"4862905","Magic","Strixhaven: School of Mages","Galazeth Prismari","","189","M","Near Mint","3.19","3.19","3.3800","2.3900","1","0","2.7800",""
"4863015","Magic","Strixhaven: School of Mages","Galazeth Prismari (Borderless)","","281","M","Near Mint","3.12","4.37","2.9900","2.0000","0","0","2.7100",""
"4876368","Magic","Strixhaven: School of Mages","Gnarled Professor","","133","R","Near Mint","0.09","","1.0000","0.0100","3","0","0.0500",""
"4859032","Magic","Strixhaven: School of Mages","Hall of Oracles","","267","R","Near Mint","0.28","0.28","1.2100","0.2200","3","0","0.2200",""
"4873498","Magic","Strixhaven: School of Mages","Harness Infinity","","191","M","Near Mint","0.28","","1.2200","0.2300","2","0","0.2500",""
"4873503","Magic","Strixhaven: School of Mages","Harness Infinity","","191","M","Near Mint Foil","0.82","0.79","1.4900","0.5000","1","0","0.6400",""
"4852317","Magic","Strixhaven: School of Mages","Hofri Ghostforge","","192","M","Near Mint","1.62","1.56","1.7900","0.8000","0","0","1.3500",""
"4851267","Magic","Strixhaven: School of Mages","Illuminate History","","108","R","Near Mint","0.06","0.06","1.0200","0.0300","6","0","0.0500",""
"4878538","Magic","Strixhaven: School of Mages","Ingenious Mastery","","44","R","Near Mint","0.09","0.09","1.0400","0.0500","5","0","0.0600",""
"4872448","Magic","Strixhaven: School of Mages","Jadzi, Oracle of Arcavios","","151","M","Near Mint","0.53","0.53","1.3900","0.4000","1","0","0.5000",""
"4835155","Magic","Strixhaven: School of Mages","Kasmina, Enigma Sage","","196","M","Near Mint","1.16","1.16","1.7600","0.7700","0","0","0.9500",""
"4835160","Magic","Strixhaven: School of Mages","Kasmina, Enigma Sage","","196","M","Near Mint Foil","1.36","1.67","1.9900","1.0000","1","0","1.1600",""
"4837016","Magic","Strixhaven: School of Mages","Kasmina, Enigma Sage (Borderless)","","279","M","Near Mint","2.18","2.18","2.1400","1.1500","1","0","1.7100",""
"4840876","Magic","Strixhaven: School of Mages","Kianne, Dean of Substance","","152","R","Near Mint","0.10","0.10","1.0400","0.0500","4","0","0.0700",""
"4860471","Magic","Strixhaven: School of Mages","Leonin Lightscribe","","20","R","Near Mint","0.23","0.19","1.2000","0.2100","1","0","0.2100",""
"4784538","Magic","Strixhaven: School of Mages","Lorehold Command","","199","R","Near Mint","0.22","0.16","1.1300","0.1400","4","0","0.1400",""
"4784543","Magic","Strixhaven: School of Mages","Lorehold Command","","199","R","Near Mint Foil","0.40","0.30","1.1800","0.1900","0","0","0.3000",""
"4852977","Magic","Strixhaven: School of Mages","Magma Opus","","203","M","Near Mint","2.82","2.82","2.4800","1.4900","0","0","1.8000",""
"4859701","Magic","Strixhaven: School of Mages","Manifestation Sage","","205","R","Near Mint","0.11","0.10","1.0400","0.0500","5","0","0.0600",""
"4868443","Magic","Strixhaven: School of Mages","Mascot Exhibition","","5","M","Near Mint","0.39","0.39","1.2400","0.2500","0","0","0.2800",""
"4876148","Magic","Strixhaven: School of Mages","Mavinda, Students' Advocate","","21","M","Near Mint","0.58","0.58","1.4300","0.4400","1","0","0.5100",""
"4880088","Magic","Strixhaven: School of Mages","Mila, Crafty Companion","","153","M","Near Mint","2.25","2.99","2.0800","1.0000","1","0","1.7900",""
"4880198","Magic","Strixhaven: School of Mages","Mila, Crafty Companion (Borderless)","","277","M","Near Mint","3.55","3.29","2.9900","2.0000","0","0","2.5000",""
"4856822","Magic","Strixhaven: School of Mages","Multiple Choice","","48","R","Near Mint","0.16","0.16","1.0800","0.0900","5","0","0.1000",""
"4838486","Magic","Strixhaven: School of Mages","Necroblossom Snarl","","269","R","Near Mint","0.75","0.71","1.5900","0.6000","1","0","0.6900",""
"4877688","Magic","Strixhaven: School of Mages","Oriq Loremage","","80","R","Near Mint","0.54","0.54","1.4600","0.4700","1","0","0.5300",""
"4877693","Magic","Strixhaven: School of Mages","Oriq Loremage","","80","R","Near Mint Foil","1.30","1.08","1.4900","0.5000","1","0","0.8900",""
"4880708","Magic","Strixhaven: School of Mages","Pestilent Cauldron","","154","R","Near Mint","0.20","0.20","1.1700","0.1800","4","0","0.1800",""
"4840536","Magic","Strixhaven: School of Mages","Plargg, Dean of Chaos","","155","R","Near Mint","0.18","","1.0800","0.0900","6","0","0.1100",""
"4874658","Magic","Strixhaven: School of Mages","Poet's Quill","","82","R","Near Mint","0.10","0.08","1.0700","0.0800","4","0","0.0800",""
"4784648","Magic","Strixhaven: School of Mages","Prismari Command","","214","R","Near Mint","3.65","3.65","3.9700","2.9800","2","0","3.4600",""
"4835365","Magic","Strixhaven: School of Mages","Professor Onyx","","83","M","Near Mint","6.36","6.99","5.5900","4.6000","2","0","5.8700",""
"4836796","Magic","Strixhaven: School of Mages","Professor Onyx (Borderless)","","276","M","Near Mint","7.70","8.45","7.3500","6.3600","1","0","7.2900",""
"4784758","Magic","Strixhaven: School of Mages","Quandrix Command","","217","R","Near Mint","0.30","0.30","1.1400","0.1500","6","0","0.2200",""
"4850827","Magic","Strixhaven: School of Mages","Radiant Scrollwielder","","221","R","Near Mint","0.22","0.20","1.1600","0.1700","4","0","0.1900",""
"4877248","Magic","Strixhaven: School of Mages","Retriever Phoenix","","113","R","Near Mint","0.07","0.07","1.0000","0.0100","5","0","0.0500",""
"4839036","Magic","Strixhaven: School of Mages","Rowan, Scholar of Sparks","","156","M","Near Mint","2.91","2.86","2.8400","1.8500","1","0","2.1600",""
"4839146","Magic","Strixhaven: School of Mages","Rowan, Scholar of Sparks (Borderless)","","278","M","Near Mint","2.48","2.70","2.8400","1.3400","0","0","2.1400",""
"4879528","Magic","Strixhaven: School of Mages","Rushed Rebirth","","228","R","Near Mint","0.23","","1.2000","0.2000","0","0","0.2000",""
"4873278","Magic","Strixhaven: School of Mages","Sedgemoor Witch","","86","R","Near Mint","1.21","1.21","1.4200","0.4300","6","0","1.0000",""
"4879978","Magic","Strixhaven: School of Mages","Selfless Glyphweaver","","157","R","Near Mint","0.24","0.20","1.1300","0.1400","0","0","0.1900",""
"4850607","Magic","Strixhaven: School of Mages","Semester's End","","27","R","Near Mint","1.45","0.77","1.8500","0.8600","9","0","1.3600",""
"4839361","Magic","Strixhaven: School of Mages","Shadrix Silverquill","","230","M","Near Mint","2.33","2.57","2.8200","1.8300","1","0","2.4000",""
"4840986","Magic","Strixhaven: School of Mages","Shaile, Dean of Radiance","","158","R","Near Mint","0.25","0.25","1.0900","0.1000","0","0","0.1500",""
"4838646","Magic","Strixhaven: School of Mages","Shineshadow Snarl","","272","R","Near Mint","0.60","0.54","1.2700","0.2800","5","0","0.4200",""
"4838651","Magic","Strixhaven: School of Mages","Shineshadow Snarl","","272","R","Near Mint Foil","1.73","1.37","1.8900","0.9000","1","0","1.3400",""
"4784427","Magic","Strixhaven: School of Mages","Silverquill Command","","232","R","Near Mint","0.16","0.15","1.0400","0.0500","6","0","0.0900",""
"4784432","Magic","Strixhaven: School of Mages","Silverquill Command","","232","R","Near Mint Foil","0.17","","1.0900","0.1000","2","0","0.1200",""
"4870908","Magic","Strixhaven: School of Mages","Silverquill Silencer","","234","R","Near Mint","0.11","0.06","1.0400","0.0500","7","0","0.0900",""
"4870913","Magic","Strixhaven: School of Mages","Silverquill Silencer","","234","R","Near Mint Foil","0.14","0.08","1.0700","0.0800","1","0","0.1000",""
"4852757","Magic","Strixhaven: School of Mages","Sparring Regimen","","29","R","Near Mint","0.16","0.16","1.0300","0.0400","5","0","0.1000",""
"4851927","Magic","Strixhaven: School of Mages","Strict Proctor","","33","R","Near Mint","0.34","0.20","1.1900","0.2000","0","0","0.2900",""
"4851932","Magic","Strixhaven: School of Mages","Strict Proctor","","33","R","Near Mint Foil","0.42","0.25","1.2400","0.2500","1","0","0.3300",""
"4860031","Magic","Strixhaven: School of Mages","Strixhaven Stadium","","259","R","Near Mint","1.18","0.66","1.4800","0.4900","4","0","0.8300",""
"4860036","Magic","Strixhaven: School of Mages","Strixhaven Stadium","","259","R","Near Mint Foil","1.44","1.87","1.6900","0.6900","1","0","1.0700",""
"4856492","Magic","Strixhaven: School of Mages","Tanazir Quandrix","","240","M","Near Mint","1.14","1.14","1.6200","0.6300","0","0","0.9600",""
"4856602","Magic","Strixhaven: School of Mages","Tanazir Quandrix (Borderless)","","284","M","Near Mint","2.04","2.04","1.9400","0.9500","1","0","1.5800",""
"4858592","Magic","Strixhaven: School of Mages","Teachings of the Archaics","","57","R","Near Mint","0.10","0.10","1.0300","0.0400","0","0","0.0500",""
"4871678","Magic","Strixhaven: School of Mages","Tempted by the Oriq","","58","R","Near Mint","0.12","0.12","1.0800","0.0900","2","0","0.1000",""
"4875598","Magic","Strixhaven: School of Mages","The Biblioplex","","264","R","Near Mint","0.13","0.13","1.0800","0.0900","5","0","0.1000",""
"4840426","Magic","Strixhaven: School of Mages","Torrent Sculptor","","159","R","Near Mint","0.09","0.09","1.0300","0.0400","6","0","0.0600",""
"4840656","Magic","Strixhaven: School of Mages","Uvilda, Dean of Perfection","","160","R","Near Mint","0.13","0.13","1.0400","0.0500","6","0","0.1000",""
"4840766","Magic","Strixhaven: School of Mages","Valentin, Dean of the Vein","","161","R","Near Mint","0.42","0.41","1.2500","0.2600","0","0","0.3800",""
"4869703","Magic","Strixhaven: School of Mages","Vanishing Verse","","244","R","Near Mint","1.78","1.78","1.9400","0.8900","0","0","1.3100",""
"4869708","Magic","Strixhaven: School of Mages","Vanishing Verse","","244","R","Near Mint Foil","2.02","2.69","2.3300","1.3400","2","0","1.7300",""
"4854762","Magic","Strixhaven: School of Mages","Velomachus Lorehold (Borderless)","","283","M","Near Mint","2.52","2.52","2.3800","1.3900","0","0","2.1300",""
"4849617","Magic","Strixhaven: School of Mages","Venerable Warsinger","","246","R","Near Mint","0.14","0.14","1.0500","0.0600","3","0","0.0900",""
"4859142","Magic","Strixhaven: School of Mages","Verdant Mastery","","146","R","Near Mint","0.20","0.20","1.1300","0.1400","0","0","0.1400",""
"4838816","Magic","Strixhaven: School of Mages","Vineglimmer Snarl","","274","R","Near Mint","1.69","1.30","1.9700","0.9800","4","0","1.2400",""
"4856232","Magic","Strixhaven: School of Mages","Wandering Archaic","","6","R","Near Mint","3.84","3.85","3.9700","2.9800","6","0","4.0100",""
"4784317","Magic","Strixhaven: School of Mages","Witherbloom Command","","248","R","Near Mint","3.38","3.36","3.4100","2.4200","0","0","1.8500",""
"6712575","Magic","The Brothers' War","Aeronaut Cavalry","","1","C","Near Mint","0.01","0.01","1.0000","0.0100","7","0","0.0500",""
"6712580","Magic","The Brothers' War","Aeronaut Cavalry","","1","C","Near Mint Foil","0.03","0.03","1.0000","0.0100","2","0","0.0500",""
"6715345","Magic","The Brothers' War","Aeronaut's Wings","","231","C","Near Mint","0.02","","1.0000","0.0100","5","0","0.0500",""
"6715350","Magic","The Brothers' War","Aeronaut's Wings","","231","C","Near Mint Foil","0.03","0.03","1.0000","0.0100","1","0","0.0500",""
"6715135","Magic","The Brothers' War","Air Marshal","","43","C","Near Mint","0.01","","1.0000","0.0100","0","0","0.0500",""
"6712655","Magic","The Brothers' War","Airlift Chaplain","","2","C","Near Mint","0.02","0.01","1.0000","0.0100","5","0","0.0500",""
"6712660","Magic","The Brothers' War","Airlift Chaplain","","2","C","Near Mint Foil","0.05","0.01","1.0000","0.0100","0","0","0.0500",""
"6693713","Magic","The Brothers' War","Alloy Animist","","166","U","Near Mint","0.02","0.01","1.0000","0.0100","0","0","0.0500",""
"6707822","Magic","The Brothers' War","Ambush Paratrooper","","3","C","Near Mint","0.01","0.01","1.0000","0.0100","0","0","0.0500",""
"6694966","Magic","The Brothers' War","Arbalest Engineers","","206","U","Near Mint","0.01","0.01","1.0000","0.0100","3","0","0.0500",""
"6704611","Magic","The Brothers' War","Argivian Avenger","","232","U","Near Mint","0.01","","1.0000","0.0100","5","0","0.0500",""
"6668396","Magic","The Brothers' War","Argoth, Sanctum of Nature","","256","R","Near Mint","1.72","1.73","1.9900","1.0000","0","0","1.3400",""
"6675777","Magic","The Brothers' War","Argothian Opportunist","","167","C","Near Mint","0.01","0.01","1.0000","0.0100","0","0","0.0500",""
"6708654","Magic","The Brothers' War","Argothian Sprite","","168","C","Near Mint","0.01","","1.0000","0.0100","2","0","0.0500",""
"6713985","Magic","The Brothers' War","Arms Race","","126","U","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"6676417","Magic","The Brothers' War","Ashnod, Flesh Mechanist","","84","R","Near Mint","0.13","0.13","1.0900","0.1000","0","0","0.1000",""
"6668156","Magic","The Brothers' War","Ashnod's Harvester","","117","U","Near Mint","0.03","0.04","1.0000","0.0100","2","0","0.0500",""
"6683098","Magic","The Brothers' War","Ashnod's Intervention","","85","C","Near Mint","0.04","0.04","1.0200","0.0300","2","0","0.0500",""
"6689558","Magic","The Brothers' War","Audacity","","169","U","Near Mint Foil","1.19","1.20","1.2900","0.3000","0","0","0.6400",""
"6710466","Magic","The Brothers' War","Battery Bearer","","207","U","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6691803","Magic","The Brothers' War","Battlefield Butcher","","86","U","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"6669301","Magic","The Brothers' War","Battlefield Forge","","257","R","Near Mint","0.71","0.70","1.4900","0.5000","0","0","0.6400",""
"6674097","Magic","The Brothers' War","Battlefield Forge (Borderless)","","297","R","Near Mint","1.71","1.71","1.9800","0.9900","0","0","0.9800",""
"6676017","Magic","The Brothers' War","Bitter Reunion","","127","C","Near Mint","0.41","0.43","1.1800","0.1900","0","0","0.3600",""
"6707511","Magic","The Brothers' War","Bladecoil Serpent","","229","M","Near Mint","0.38","0.40","1.2100","0.2200","0","0","0.3600",""
"6712095","Magic","The Brothers' War","Blanchwood Prowler","","172","C","Near Mint","0.03","0.02","1.0000","0.0100","2","0","0.0500",""
"6720110","Magic","The Brothers' War","Blitz Automaton","","158","C","Near Mint","0.01","","1.0000","0.0100","6","0","0.0500",""
"6717820","Magic","The Brothers' War","Boulderbranch Golem","","197","C","Near Mint","0.06","0.01","1.0000","0.0100","4","0","0.0500",""
"6689633","Magic","The Brothers' War","Brotherhood's End","","128","R","Near Mint","3.71","4.44","3.7700","2.4800","0","0","3.4200",""
"6674177","Magic","The Brothers' War","Brushland (Borderless)","","298","R","Near Mint","3.33","5.18","3.2400","2.2500","0","0","2.5500",""
"6680583","Magic","The Brothers' War","Calamity's Wake","","4","U","Near Mint","0.21","0.17","1.1300","0.1400","0","0","0.1700",""
"6715805","Magic","The Brothers' War","Carrion Locust","","87","C","Near Mint","0.02","","1.0000","0.0100","4","0","0.0500",""
"6718220","Magic","The Brothers' War","Citanul Stalwart","","175","C","Near Mint","0.05","","1.0000","0.0100","1","0","0.0500",""
"6676337","Magic","The Brothers' War","Clay Champion","","230","M","Near Mint","0.34","0.39","1.2200","0.2300","0","0","0.2600",""
"6675137","Magic","The Brothers' War","Clay Revenant","","118","C","Near Mint","0.02","0.02","1.0000","0.0100","6","0","0.0500",""
"6675142","Magic","The Brothers' War","Clay Revenant","","118","C","Near Mint Foil","0.04","0.04","1.0100","0.0200","0","0","0.0500",""
"6713695","Magic","The Brothers' War","Coastal Bulwark","","76","C","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6713700","Magic","The Brothers' War","Coastal Bulwark","","76","C","Near Mint Foil","0.04","0.04","1.0100","0.0200","1","0","0.0500",""
"6712495","Magic","The Brothers' War","Combat Courier","","77","C","Near Mint","0.03","0.03","1.0000","0.0100","3","0","0.0500",""
"6712500","Magic","The Brothers' War","Combat Courier","","77","C","Near Mint Foil","0.10","0.04","1.0200","0.0300","0","0","0.0600",""
"6678157","Magic","The Brothers' War","Combat Thresher","","35","U","Near Mint","0.06","","1.0300","0.0400","0","0","0.0600",""
"6714300","Magic","The Brothers' War","Conscripted Infantry","","129","C","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6714305","Magic","The Brothers' War","Conscripted Infantry","","129","C","Near Mint Foil","0.01","0.01","1.0000","0.0100","1","0","0.0500",""
"6717900","Magic","The Brothers' War","Cradle Clearcutter","","198","U","Near Mint","0.09","0.10","1.0400","0.0500","0","0","0.0600",""
"6714845","Magic","The Brothers' War","Curate","","44","C","Near Mint","0.03","","1.0000","0.0100","1","0","0.0500",""
"6709850","Magic","The Brothers' War","Deadly Riposte","","5","C","Near Mint","0.04","0.01","1.0000","0.0100","4","0","0.0500",""
"6688983","Magic","The Brothers' War","Demolition Field","","260","U","Near Mint","1.07","1.19","1.6700","0.6800","0","0","0.9600",""
"6688988","Magic","The Brothers' War","Demolition Field","","260","U","Near Mint Foil","3.39","3.62","2.8900","0.9000","0","0","3.9100",""
"6677297","Magic","The Brothers' War","Depth Charge Colossus","","78","C","Near Mint","0.03","","1.0000","0.0100","2","0","0.0500",""
"6714555","Magic","The Brothers' War","Desynchronize","","46","C","Near Mint","0.02","0.01","1.0000","0.0100","0","0","0.0500",""
"6714560","Magic","The Brothers' War","Desynchronize","","46","C","Near Mint Foil","0.03","0.02","1.0000","0.0100","0","0","0.0500",""
"6683248","Magic","The Brothers' War","Diabolic Intent","","89","R","Near Mint","6.95","7.48","6.7300","5.2300","0","0","6.4100",""
"6683418","Magic","The Brothers' War","Disciples of Gix","","90","U","Near Mint","0.05","0.02","1.0000","0.0100","6","0","0.0500",""
"6680663","Magic","The Brothers' War","Disenchant","","6","C","Near Mint","0.05","","1.0200","0.0300","5","0","0.0500",""
"6677597","Magic","The Brothers' War","Disfigure","","91","C","Near Mint","0.03","0.01","1.0000","0.0100","5","0","0.0500",""
"6705796","Magic","The Brothers' War","Dreams of Steel and Oil","","92","U","Near Mint","0.05","","1.0200","0.0300","1","0","0.0500",""
"6711615","Magic","The Brothers' War","Dredging Claw","","119","C","Near Mint","0.02","0.01","1.0000","0.0100","4","0","0.0500",""
"6715425","Magic","The Brothers' War","Dwarven Forge-Chanter","","131","C","Near Mint","0.08","0.07","1.0300","0.0400","0","0","0.0500",""
"6715635","Magic","The Brothers' War","Energy Refractor","","234","C","Near Mint","0.16","","1.0600","0.0700","0","0","0.0900",""
"6686203","Magic","The Brothers' War","Epic Confrontation","","176","C","Near Mint","0.01","","1.0000","0.0100","5","0","0.0500",""
"6705116","Magic","The Brothers' War","Evangel of Synthesis","","209","U","Near Mint","0.03","0.01","1.0000","0.0100","4","0","0.0500",""
"6717110","Magic","The Brothers' War","Evolving Wilds","","261","C","Near Mint","0.10","0.09","1.0800","0.0900","0","0","0.0800",""
"6711935","Magic","The Brothers' War","Excavation Explosion","","132","C","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"6676497","Magic","The Brothers' War","Fade from History","","177","R","Near Mint","0.26","0.28","1.1900","0.2000","0","0","0.2300",""
"6681453","Magic","The Brothers' War","Fallaji Archaeologist","","48","C","Near Mint","0.10","0.01","1.0100","0.0200","0","0","0.0800",""
"6681458","Magic","The Brothers' War","Fallaji Archaeologist","","48","C","Near Mint Foil","0.19","0.19","1.0400","0.0500","0","0","0.1100",""
"6685293","Magic","The Brothers' War","Fallaji Chaindancer","","134","C","Near Mint","0.01","0.01","1.0000","0.0100","3","0","0.0500",""
"6691043","Magic","The Brothers' War","Fallaji Dragon Engine","","159","U","Near Mint","0.06","0.05","1.0000","0.0100","2","0","0.0500",""
"6686343","Magic","The Brothers' War","Fallaji Excavation","","178","U","Near Mint","0.01","0.01","1.0000","0.0100","2","0","0.0500",""
"6687133","Magic","The Brothers' War","Fallaji Vanguard","","210","U","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"6672069","Magic","The Brothers' War","Feldon, Ronom Excavator","","135","R","Near Mint","0.30","0.30","1.0800","0.0900","0","0","0.1500",""
"6672074","Magic","The Brothers' War","Feldon, Ronom Excavator","","135","R","Near Mint Foil","0.35","0.35","1.1000","0.1100","0","0","0.2200",""
"6686483","Magic","The Brothers' War","Fog of War","","180","C","Near Mint","0.03","0.01","1.0000","0.0100","3","0","0.0500",""
"6689363","Magic","The Brothers' War","Forest (276)","","276","L","Near Mint","0.10","0.10","1.0400","0.0500","0","0","0.0700",""
"6689368","Magic","The Brothers' War","Forest (276)","","276","L","Near Mint Foil","0.11","0.10","1.0400","0.0500","0","0","0.0800",""
"6689443","Magic","The Brothers' War","Forest (277)","","277","L","Near Mint","0.08","0.08","1.0000","0.0100","0","0","0.0500",""
